annee_numero_de_tirage,jour_de_tirage,date_de_tirage,date_de_forclusion,boule_1,boule_2,boule_3,boule_4,boule_5,boules,numero_chance,combinaison_gagnante_en_ordre_croissant,nombre_de_gagnant_au_rang1,rapport_du_rang1,nombre_de_gagnant_au_rang2,rapport_du_rang2,nombre_de_gagnant_au_rang3,rapport_du_rang3,nombre_de_gagnant_au_rang4,rapport_du_rang4,nombre_de_gagnant_au_rang5,rapport_du_rang5,nombre_de_gagnant_au_rang6,rapport_du_rang6,numero_jokerplus,devise
2013057,LUNDI,2013-05-13,2013-07-13,23,29,40,49,15,"23,29,40,49,15",5,15-23-29-40-49+5,0,0,1,218948.9,438,1075.8,18251,11.1,266758,5.4,494495,2,9 738 229,eur
2013068,SAMEDI,2013-06-08,2013-08-08,19,33,29,32,17,"19,33,29,32,17",2,17-19-29-32-33+2,0,0,2,159621,504,1363.2,25198,11.8,386778,5.5,487965,2,5 886 303,eur
2013063,LUNDI,2013-05-27,2013-07-27,37,15,9,28,13,"37,15,9,28,13",2,9-13-15-28-37+2,0,0,2,79252.7,396,861.4,17908,8.2,237468,4.4,237177,2,4 141 530,eur
2013065,SAMEDI,2013-06-01,2013-08-01,21,30,8,7,6,"21,30,8,7,6",3,6-7-8-21-30+3,0,0,4,78221.5,901,747.3,39907,7.3,506311,4.1,588996,2,7 879 056,eur
2013069,LUNDI,2013-06-10,2013-08-10,13,15,3,35,32,"13,15,3,35,32",1,3-13-15-32-35+1,0,0,0,0,327,1704.8,14961,11,228936,5.1,247751,2,1 862 004,eur
2013013,MERCREDI,2013-01-30,2013-04-01,41,31,40,11,48,"41,31,40,11,48",5,11-31-40-41-48+5,1,3000000,1,226406.6,307,1587.1,15638,13.5,241542,6.2,500302,2,2 888 038,eur
2013009,LUNDI,2013-01-21,2013-03-23,35,7,32,38,22,"35,7,32,38,22",6,7-22-32-35-38+6,0,0,1,171671.2,232,1592.5,12706,12.6,199805,5.7,332385,2,8 057 752,eur
2013043,MERCREDI,2013-04-10,2013-06-10,9,18,3,45,28,"9,18,3,45,28",5,3-9-18-28-45+5,0,0,4,58667.9,724,697.5,27395,7.9,345538,4.5,530269,2,7 257 607,eur
2013044,SAMEDI,2013-04-13,2013-06-13,23,43,22,41,33,"23,43,22,41,33",4,22-23-33-41-43+4,0,0,2,163278.5,601,1169.3,27037,11.2,373183,5.8,585869,2,7 464 208,eur
2013041,SAMEDI,2013-04-06,2013-06-06,15,29,42,1,33,"15,29,42,1,33",7,1-15-29-33-42+7,0,0,1,308009.2,489,1355.6,23384,12.2,359231,5.7,896552,2,6 290 923,eur
2013053,SAMEDI,2013-05-04,2013-07-04,6,13,40,45,15,"6,13,40,45,15",4,6-13-15-40-45+4,0,0,0,0,641,1719.3,31012,10.5,463775,5,625191,2,0 771 257,eur
2013024,LUNDI,2013-02-25,2013-04-27,43,18,17,14,46,"43,18,17,14,46",2,14-17-18-43-46+2,0,0,1,160718.5,226,1530.5,11788,12.7,187889,5.7,240157,2,8 266 454,eur
2013047,SAMEDI,2013-04-20,2013-06-20,28,24,3,42,9,"28,24,3,42,9",9,3-9-24-28-42+9,0,0,8,40423.8,901,772.4,37272,8,476454,4.5,563135,2,4 905 750,eur
2013030,LUNDI,2013-03-11,2013-05-11,8,16,44,7,49,"8,16,44,7,49",6,7-8-16-44-49+6,2,1000000,2,79905.9,303,1135.1,14283,10.4,222129,4.7,316765,2,6 339 907,eur
2013033,LUNDI,2013-03-18,2013-05-18,10,20,18,24,32,"10,20,18,24,32",9,10-18-20-24-32+9,0,0,2,80114.7,529,651.8,17959,8.3,223518,4.7,278961,2,3 955 176,eur
2012128,MERCREDI,2012-10-24,2012-12-24,30,24,5,40,17,"30,24,5,40,17",7,5-17-24-30-40+7,0,0,2,115355.9,600,827.5,23463,9.1,313984,4.8,687253,2,9 295 003,eur
2012105,SAMEDI,2012-09-01,2012-11-01,28,5,22,25,13,"28,5,22,25,13",10,5-13-22-25-28+10,0,0,8,36595.8,1283,491.1,43086,6.3,490206,3.9,358446,2,9 057 056,eur
2012123,SAMEDI,2012-10-13,2012-12-13,41,49,1,35,16,"41,49,1,35,16",4,1-16-35-41-49+4,1,11000000,0,0,450,2276.8,23126,13.1,351525,6.1,579645,2,8 688 107,eur
2012119,MERCREDI,2012-10-03,2012-12-03,16,44,25,26,24,"16,44,25,26,24",1,16-24-25-26-44+1,0,0,0,0,306,2286.2,17289,11.9,272748,5.4,295896,2,3 802 902,eur
2012120,SAMEDI,2012-10-06,2012-12-06,27,1,47,30,39,"27,1,47,30,39",4,1-27-30-39-47+4,1,5000000,0,0,430,2230.7,22591,12.5,356664,5.6,562329,2,8 636 015,eur
2012132,SAMEDI,2012-11-03,2013-01-03,15,11,9,22,36,"15,11,9,22,36",8,9-11-15-22-36+8,0,0,2,160234,1063,648.8,41305,7.2,500316,4.2,595960,2,9 044 911,eur
2012130,LUNDI,2012-10-29,2012-12-29,19,16,46,13,38,"19,16,46,13,38",7,13-16-19-38-46+7,0,0,1,172065.6,309,1198.4,14678,10.9,217840,5.2,486165,2,9 129 136,eur
2012110,MERCREDI,2012-09-12,2012-11-12,32,1,49,12,38,"32,1,49,12,38",8,1-12-32-38-49+8,0,0,0,0,442,1801.7,20692,11.3,316312,5.3,489870,2,6 604 700,eur
2012118,LUNDI,2012-10-01,2012-12-01,34,2,40,29,41,"34,2,40,29,41",6,2-29-34-40-41+6,0,0,0,0,165,3044.7,8759,16.9,149150,7.1,286783,2,2 377 090,eur
2012103,LUNDI,2012-08-27,2012-10-27,18,32,40,7,8,"18,32,40,7,8",5,7-8-18-32-40+5,0,0,0,0,258,1943.6,12777,11.6,203956,5.1,380144,2,8 402 059,eur
2012048,SAMEDI,2012-04-21,2012-06-21,41,3,48,31,18,"41,3,48,31,18",10,3-18-31-41-48+10,0,0,1,322937.4,438,1586.7,23359,12.8,369819,5.8,372536,2,8 350 213,eur
2012086,MERCREDI,2012-07-18,2012-09-17,26,25,4,28,32,"26,25,4,28,32",5,4-25-26-28-32+5,0,0,0,0,484,1596,21166,10.8,312766,5.2,595747,2,3 882 601,eur
2012043,LUNDI,2012-04-09,2012-06-09,26,14,31,33,2,"26,14,31,33,2",10,2-14-26-31-33+10,0,0,1,138644.6,241,1238.1,11493,11.2,169089,5.4,156597,2,7 152 295,eur
2012071,MERCREDI,2012-06-13,2012-08-13,33,48,20,8,3,"33,48,20,8,3",10,3-8-20-33-48+10,0,0,0,0,484,1526,20994,10.4,308294,5,266017,2,2 540 206,eur
2012090,SAMEDI,2012-07-28,2012-09-27,29,4,6,39,7,"29,4,6,39,7",3,4-6-7-29-39+3,0,0,3,97492.2,565,1114,30433,8.9,426625,4.5,568654,2,7 220 192,eur
2012091,LUNDI,2012-07-30,2012-09-29,35,6,38,4,13,"35,6,38,4,13",3,4-6-13-35-38+3,0,0,2,78253.3,272,1238.3,13652,10.6,207236,5,306480,2,2 450 765,eur
2012045,SAMEDI,2012-04-14,2012-06-14,1,22,45,40,3,"1,22,45,40,3",1,1-3-22-40-45+1,0,0,1,305757.2,495,1329.3,24590,11.5,389177,5.2,383810,2,1 310 165,eur
2012102,SAMEDI,2012-08-25,2012-10-25,9,13,2,29,10,"9,13,2,29,10",9,2-9-10-13-29+9,0,0,5,57817.1,1218,510.8,44375,6,494024,3.8,481452,2,4 984 160,eur
2012081,SAMEDI,2012-07-07,2012-09-06,5,30,17,1,44,"5,30,17,1,44",1,1-5-17-30-44+1,0,0,4,74448.8,674,950.9,31040,8.9,422414,4.6,391712,2,1 468 208,eur
2012097,LUNDI,2012-08-13,2012-10-13,49,25,12,16,4,"49,25,12,16,4",4,4-12-16-25-49+4,0,0,2,75710.3,538,605.7,18839,7.4,226205,4.4,278170,2,2 037 035,eur
2011108,MERCREDI,2011-09-07,2011-11-07,13,40,41,3,12,"13,40,41,3,12",7,3-12-13-40-41+7,0,0,1,229115.9,387,1274.1,19476,10.9,313276,4.8,728983,2,4 572 396,eur
2011133,SAMEDI,2011-11-05,2012-01-05,38,2,13,32,20,"38,2,13,32,20",10,2-13-20-32-38+10,0,0,6,54038.6,523,1334.2,26184,11.5,400247,5.3,386574,2,7 695 778,eur
2011135,MERCREDI,2011-11-09,2012-01-09,17,8,23,12,37,"17,8,23,12,37",2,8-12-17-23-37+2,0,0,5,48185.9,712,728.2,28864,7.7,365145,4.3,353443,2,7 343 968,eur
2011124,SAMEDI,2011-10-15,2011-12-15,13,37,27,5,39,"13,37,27,5,39",3,5-13-27-37-39+3,0,0,1,330009.4,840,845.5,33402,9.2,457002,4.8,655523,2,6 183 803,eur
2011117,MERCREDI,2011-09-28,2011-11-28,16,42,36,3,8,"16,42,36,3,8",3,3-8-16-36-42+3,0,0,3,75561.9,454,1074.5,19453,10.8,281757,5.3,450639,2,9 950 373,eur
2011119,LUNDI,2011-10-03,2011-12-03,40,28,27,12,4,"40,28,27,12,4",1,4-12-27-28-40+1,1,2000000,2,77707.9,376,889.5,16702,8.6,225961,4.5,216145,2,9 783 064,eur
2011144,MERCREDI,2011-11-30,2012-01-30,29,2,42,49,4,"29,2,42,49,4",2,2-4-29-42-49+2,0,0,0,0,317,2218.6,17540,11.8,280501,5.3,308484,2,2 223 453,eur
2011097,SAMEDI,2011-08-13,2011-10-13,3,13,4,41,5,"3,13,4,41,5",9,3-4-5-13-41+9,1,8000000,2,153545.8,694,952.3,36481,7.8,474349,4.3,509767,2,2 140 107,eur
2011134,LUNDI,2011-11-07,2012-01-07,18,47,11,2,30,"18,47,11,2,30",5,2-11-18-30-47+5,0,0,0,0,376,1424.8,16938,9.3,233604,4.8,405602,2,0 982 195,eur
2011103,SAMEDI,2011-08-27,2011-10-27,27,21,19,13,45,"27,21,19,13,45",2,13-19-21-27-45+2,0,0,3,100799.4,981,663.4,36703,7.6,455390,4.4,425328,2,0 467 247,eur
2011088,SAMEDI,2011-07-23,2011-09-22,43,32,18,13,46,"43,32,18,13,46",5,13-18-32-43-46+5,1,2000000,4,74355.6,442,1448.2,21558,12.8,333635,5.9,703522,2,7 134 673,eur
2011084,MERCREDI,2011-07-13,2011-09-12,4,46,41,12,16,"4,46,41,12,16",6,4-12-16-41-46+6,0,0,2,120692.3,419,1239.8,20295,11,301470,5.3,436054,2,8 891 728,eur
2011085,SAMEDI,2011-07-16,2011-09-15,27,35,42,18,37,"27,35,42,18,37",3,18-27-35-37-42+3,0,0,0,0,506,1879.4,22763,12.3,338099,5.9,588709,2,3 631 614,eur
2013139,MERCREDI,2013-11-20,2014-01-20,35,28,46,14,18,"35,28,46,14,18",1,14-18-28-35-46+1,0,0,3,74068.6,338,1414.8,17333,11.9,249232,5.9,316400,2,3 888 123,eur
2013131,SAMEDI,2013-11-02,2014-01-02,7,12,4,13,18,"7,12,4,13,18",9,4-7-12-13-18+9,3,1666667,3,99657.9,1684,382,54296,5.1,571320,3.4,529101,2,5 904 320,eur
2013130,MERCREDI,2013-10-30,2013-12-30,46,48,14,21,35,"46,48,14,21,35",1,14-21-35-46-48+1,0,0,2,110381.5,317,1498.8,15198,13.5,223608,6.5,307454,2,9 559 745,eur
2013138,LUNDI,2013-11-18,2014-01-18,36,46,29,3,28,"36,46,29,3,28",10,3-28-29-36-46+10,0,0,0,0,185,2836.6,10447,14.8,181761,6.1,232480,2,9 579 927,eur
2013098,SAMEDI,2013-08-17,2013-10-17,43,33,32,26,41,"43,33,32,26,41",10,26-32-33-41-43+10,0,0,3,89549.8,344,1680.7,16040,15.6,257637,6.9,374168,2,2 568 333,eur
2013093,LUNDI,2013-08-05,2013-10-05,24,39,11,6,43,"24,39,11,6,43",4,6-11-24-39-43+4,0,0,7,21989.6,369,897.7,14424,9.9,205478,4.9,273606,2,9 269 902,eur
2013115,MERCREDI,2013-09-25,2013-11-25,6,2,44,43,12,"6,2,44,43,12",5,2-6-12-43-44+5,0,0,4,53276.8,420,1092,20296,9.7,287555,4.9,469164,2,2 587 695,eur
2013104,SAMEDI,2013-08-31,2013-10-31,26,3,2,33,14,"26,3,2,33,14",7,2-3-14-26-33+7,0,0,6,48361.5,577,1082.3,25857,10.4,381651,5,844445,2,0 189 762,eur
2013129,LUNDI,2013-10-28,2013-12-28,44,32,8,14,23,"44,32,8,14,23",8,8-14-23-32-44+8,0,0,4,40029.1,381,904.4,14381,10.3,197038,5.4,287165,2,3 544 597,eur
2013095,SAMEDI,2013-08-10,2013-10-10,19,5,41,15,24,"19,5,41,15,24",5,5-15-19-24-41+5,0,0,5,58094.3,806,775.6,31663,8.5,415329,4.6,627772,2,4 855 605,eur
2011078,MERCREDI,2011-06-29,2011-08-29,38,11,37,1,18,"38,11,37,1,18",4,1-11-18-37-38+4,0,0,4,62691.1,383,1409.1,20201,11.5,321405,5.1,509477,2,0 432 616,eur
2011079,SAMEDI,2011-07-02,2011-09-01,49,11,26,1,7,"49,11,26,1,7",5,1-7-11-26-49+5,0,0,19,18135.5,1757,422,56835,5.6,593904,3.8,796770,2,0 809 239,eur
2011055,SAMEDI,2011-05-07,2011-07-07,42,28,37,38,3,"42,28,37,38,3",8,3-28-37-38-42+8,0,0,2,156623.8,419,1608.9,22377,13,341408,6.1,571468,2,8 664 529,eur
2011059,LUNDI,2011-05-16,2011-07-16,41,43,9,11,46,"41,43,9,11,46",8,9-11-41-43-46+8,0,0,2,92526.7,304,1310,15349,11.2,238966,5.1,330447,2,2 282 817,eur
2011083,LUNDI,2011-07-11,2011-09-10,7,43,23,48,47,"7,43,23,48,47",9,7-23-43-47-48+9,0,0,2,80717.8,289,1202.2,14124,10.6,206265,5.2,269488,2,9 983 765,eur
2011077,LUNDI,2011-06-27,2011-08-27,43,5,14,20,12,"43,5,14,20,12",3,5-12-14-20-43+3,0,0,0,0,457,1237.2,19572,8.5,260342,4.5,340537,2,7 660 638,eur
2011071,LUNDI,2011-06-13,2011-08-13,22,3,18,17,28,"22,3,18,17,28",6,3-17-18-22-28+6,0,0,0,0,472,964.1,17379,7.7,218716,4.3,271419,2,7 671 469,eur
2011036,MERCREDI,2011-03-23,2011-05-23,13,4,24,21,10,"13,4,24,21,10",5,4-10-13-21-24+5,1,3000000,9,26377.8,1122,455.3,35788,6.1,405753,3.8,557471,2,4 664 186,eur
2011049,SAMEDI,2011-04-23,2011-06-23,40,21,28,32,8,"40,21,28,32,8",9,8-21-28-32-40+9,1,3000000,8,38694.9,734,907.6,25929,11.1,367303,5.6,509389,2,5 806 406,eur
2011016,SAMEDI,2011-02-05,2011-04-07,31,22,37,6,1,"31,22,37,6,1",7,1-6-22-31-37+7,1,3000000,3,113986.2,641,1148.1,31203,10.2,452718,5,1053053,2,5 246 704,eur
2011013,SAMEDI,2011-01-29,2011-03-31,14,33,44,31,12,"14,33,44,31,12",8,12-14-31-33-44+8,1,14000000,2,198305.9,682,1251.5,32839,11.2,496778,5.3,710367,2,2 382 892,eur
2011032,LUNDI,2011-03-14,2011-05-14,32,38,36,34,27,"32,38,36,34,27",7,27-32-34-36-38+7,1,2000000,5,32576.8,505,694.1,11389,13.3,156516,6.9,483029,2,7 421 683,eur
2011026,LUNDI,2011-02-28,2011-04-30,20,49,40,17,31,"20,49,40,17,31",6,17-20-31-40-49+6,0,0,1,168621.9,283,1282.3,14220,11,201824,5.5,303764,2,0 415 183,eur
2011019,SAMEDI,2011-02-12,2011-04-14,13,38,2,45,4,"13,38,2,45,4",2,2-4-13-38-45+2,1,4000000,1,351856.6,679,1115.2,31875,10.2,473986,4.9,514465,2,0 777 008,eur
2011008,LUNDI,2011-01-17,2011-03-19,48,49,36,24,21,"48,49,36,24,21",5,21-24-36-48-49+5,0,0,0,0,344,1740.9,14943,11.8,226370,5.5,435206,2,6 503 040,eur
2011002,LUNDI,2011-01-03,2011-03-05,34,37,10,18,30,"34,37,10,18,30",2,10-18-30-34-37+2,0,0,0,0,218,2387.2,11632,13.2,188457,5.8,250888,2,1 131 456,eur
2011052,SAMEDI,2011-04-30,2011-06-30,8,49,42,9,2,"8,49,42,9,2",3,2-8-9-42-49+3,0,0,3,101212.5,667,979.7,33524,8.4,446503,4.5,597886,2,2 306 226,eur
2010123,MERCREDI,2010-10-13,2010-12-13,33,22,9,44,25,"33,22,9,44,25",3,9-22-25-33-44+3,1,2000000,2,165441.4,633,851.6,25830,9,335553,4.9,493018,2,6 979 677,eur
2013039,LUNDI,2013-04-01,2013-06-01,47,16,10,43,27,"47,16,10,43,27",2,10-16-27-43-47+2,0,0,1,142278.7,264,1159.8,12023,11,180436,5.2,207114,2,7 123 545,eur
2013060,LUNDI,2013-05-20,2013-07-20,47,27,25,23,9,"47,27,25,23,9",3,9-23-25-27-47+3,0,0,1,139751.9,382,787.3,14949,8.7,206079,4.5,262925,2,0 890 705,eur
2013071,SAMEDI,2013-06-15,2013-08-15,32,38,26,4,23,"32,38,26,4,23",2,4-23-26-32-38+2,0,0,2,163854.4,619,1139.3,27438,11.1,390310,5.5,501827,2,0 951 422,eur
2013051,LUNDI,2013-04-29,2013-06-29,12,21,39,11,27,"12,21,39,11,27",9,11-12-21-27-39+9,0,0,0,0,526,1157.8,22468,8,298055,4.3,327845,2,6 794 185,eur
2013021,LUNDI,2013-02-18,2013-04-20,2,13,19,41,5,"2,13,19,41,5",5,2-5-13-19-41+5,1,2000000,1,163778.2,563,626,21401,7.1,258819,4.2,364754,2,1 780 711,eur
2013042,LUNDI,2013-04-08,2013-06-08,19,6,38,8,37,"19,6,38,8,37",2,6-8-19-37-38+2,0,0,2,84805.3,291,1254.4,15231,10.3,223292,5,253759,2,0 930 915,eur
2012116,MERCREDI,2012-09-26,2012-11-26,42,29,38,12,46,"42,29,38,12,46",9,12-29-38-42-46+9,1,5000000,1,220787.3,389,1221.5,16357,12.5,249452,5.8,366068,2,0 845 010,eur
2012113,MERCREDI,2012-09-19,2012-11-19,49,5,34,27,41,"49,5,34,27,41",7,5-27-34-41-49+7,0,0,5,43759.2,395,1192.1,16904,12,254114,5.7,676791,2,3 959 696,eur
2012131,MERCREDI,2012-10-31,2012-12-31,29,23,41,16,5,"29,23,41,16,5",1,5-16-23-29-41+1,0,0,5,48729.7,571,918.3,22846,9.9,315013,5.1,339983,2,6 314 247,eur
2012143,MERCREDI,2012-11-28,2013-01-28,16,34,28,4,11,"16,34,28,4,11",1,4-11-16-28-34+1,0,0,2,113317.6,622,784.1,25232,8.3,327789,4.6,318433,2,7 508 712,eur
2012138,SAMEDI,2012-11-17,2013-01-17,8,6,27,37,33,"8,6,27,37,33",7,6-8-27-33-37+7,1,4000000,0,0,547,1812.5,27541,10.6,411344,5,898927,2,9 057 774,eur
2012122,MERCREDI,2012-10-10,2012-12-10,16,35,37,3,19,"16,35,37,3,19",3,3-16-19-35-37+3,0,0,1,217429.3,395,1184.6,16519,12.2,256256,5.6,427030,2,8 219 261,eur
2012114,SAMEDI,2012-09-22,2012-11-22,17,23,37,44,25,"17,23,37,44,25",9,17-23-25-37-44+9,0,0,3,98731.3,608,1048.4,25674,10.7,366582,5.3,504005,2,2 649 721,eur
2012109,LUNDI,2012-09-10,2012-11-10,19,28,43,3,25,"19,28,43,3,25",9,3-19-25-28-43+9,0,0,1,179088.9,364,1058.8,17931,9.3,245965,4.8,299396,2,2 805 721,eur
2012121,LUNDI,2012-10-08,2012-12-08,39,32,24,13,27,"39,32,24,13,27",2,13-24-27-32-39+2,0,0,2,74162.5,350,912,13989,9.8,191525,5.1,219958,2,8 401 696,eur
2012127,LUNDI,2012-10-22,2012-12-22,28,25,24,14,41,"28,25,24,14,41",5,14-24-25-28-41+5,0,0,0,0,269,1966.3,14309,10.9,210735,5.3,371341,2,2 875 016,eur
2012041,MERCREDI,2012-04-04,2012-06-04,36,40,27,38,11,"36,40,27,38,11",8,11-27-36-38-40+8,1,3000000,0,0,399,1825.7,17472,12.3,269697,5.7,424337,2,6 031 615,eur
2012038,MERCREDI,2012-03-28,2012-05-28,15,20,45,17,4,"15,20,45,17,4",9,4-15-17-20-45+9,0,0,1,227099.3,483,1011.9,21568,9.8,307079,4.9,367431,2,5 810 617,eur
2012044,MERCREDI,2012-04-11,2012-06-11,49,27,15,29,19,"49,27,15,29,19",1,15-19-27-29-49+1,0,0,2,112556.2,587,825.3,26153,8,320721,4.6,301545,2,3 095 767,eur
2012056,MERCREDI,2012-05-09,2012-07-09,36,26,18,41,32,"36,26,18,41,32",4,18-26-32-36-41+4,0,0,2,124639,395,1358.2,17365,13.3,253221,6.5,452220,2,9 535 098,eur
2012058,LUNDI,2012-05-14,2012-07-14,26,11,3,22,43,"26,11,3,22,43",6,3-11-22-26-43+6,0,0,3,66460.4,605,709.2,23763,7.8,298781,4.4,366414,2,6 215 467,eur
2012049,LUNDI,2012-04-23,2012-06-23,33,9,34,45,24,"33,9,34,45,24",6,9-24-33-34-45+6,0,0,0,0,259,2015.3,12314,12.5,193043,5.7,299154,2,9 644 667,eur
2012036,SAMEDI,2012-03-24,2012-05-24,48,8,18,13,11,"48,8,18,13,11",8,8-11-13-18-48+8,0,0,4,76948.4,988,670.4,39399,7.2,484409,4.2,587836,2,4 334 270,eur
2013145,MERCREDI,2013-12-04,2014-02-03,21,34,27,25,29,"21,34,27,25,29",3,21-25-27-29-34+3,0,0,2,124868.1,548,980.7,20526,11.3,308357,5.3,478621,2,9 131 957,eur
2013134,SAMEDI,2013-11-09,2014-01-09,39,33,12,30,9,"39,33,12,30,9",4,9-12-30-33-39+4,2,2000000,1,309804.8,575,1159.5,27769,10.4,416551,4.9,549998,2,3 491 437,eur
2013118,MERCREDI,2013-10-02,2013-12-02,11,21,39,17,6,"11,21,39,17,6",7,6-11-17-21-39+7,1,6000000,1,230667.7,604,821.9,27193,7.9,345861,4.4,686750,2,6 719 808,eur
2013121,MERCREDI,2013-10-09,2013-12-09,1,26,18,20,12,"1,26,18,20,12",2,1-12-18-20-26+2,0,0,3,73706.6,867,548.8,29177,7,345335,4.2,329547,2,9 094 524,eur
2013079,MERCREDI,2013-07-03,2013-09-02,36,2,7,25,39,"36,2,7,25,39",4,2-7-25-36-39+4,0,0,1,272862.5,444,1322.6,23301,10.9,351660,5.1,487624,2,2 600 145,eur
2013124,MERCREDI,2013-10-16,2013-12-16,9,12,40,23,14,"9,12,40,23,14",8,9-12-14-23-40+8,0,0,2,125602.1,597,905.5,28477,8.2,380502,4.3,449948,2,2 865 806,eur
2013125,SAMEDI,2013-10-19,2013-12-19,33,49,44,8,25,"33,49,44,8,25",1,8-25-33-44-49+1,0,0,2,172022.6,716,1034.1,29526,10.8,423998,5.4,488951,2,2 744 262,eur
2013087,LUNDI,2013-07-22,2013-09-21,12,32,29,7,38,"12,32,29,7,38",1,7-12-29-32-38+1,0,0,5,31615.3,346,983.2,15232,9.6,218525,4.8,226609,2,1 448 375,eur
2013105,LUNDI,2013-09-02,2013-11-02,46,16,20,41,8,"46,16,20,41,8",8,8-16-20-41-46+8,0,0,1,163299,304,1156,12621,12,190318,5.7,304644,2,7 768 492,eur
2013137,SAMEDI,2013-11-16,2014-01-16,38,44,20,29,33,"38,44,20,29,33",8,20-29-33-38-44+8,0,0,2,153665.6,533,1240.9,21910,13,328050,6.2,562916,2,2 326 326,eur
2012080,MERCREDI,2012-07-04,2012-09-03,13,40,37,17,39,"13,40,37,17,39",6,13-17-37-39-40+6,0,0,0,0,343,1971.8,14787,13.5,240980,5.9,388912,2,3 028 426,eur
2012083,MERCREDI,2012-07-11,2012-09-10,23,20,30,21,36,"23,20,30,21,36",9,20-21-23-30-36+9,0,0,0,0,285,2393,15595,12.9,258157,5.5,355830,2,2 595 340,eur
2012108,SAMEDI,2012-09-08,2012-11-08,9,22,43,34,15,"9,22,43,34,15",4,9-15-22-34-43+4,0,0,4,80509.3,755,917.9,29965,10,412623,5.2,585018,2,5 131 423,eur
2012069,SAMEDI,2012-06-09,2012-08-09,13,25,14,18,20,"13,25,14,18,20",6,13-14-18-20-25+6,0,0,8,39745.7,961,712,36710,8,473657,4.4,572219,2,0 932 522,eur
2012074,MERCREDI,2012-06-20,2012-08-20,36,33,15,41,47,"36,33,15,41,47",5,15-33-36-41-47+5,0,0,0,0,265,2571.1,13445,14.9,206331,6.9,541429,2,2 006 198,eur
2012078,SAMEDI,2012-06-30,2012-08-30,13,45,1,42,12,"13,45,1,42,12",4,1-12-13-42-45+4,1,4000000,4,73677.4,549,1155.3,27540,9.9,424324,4.6,541021,2,2 202 765,eur
2012073,LUNDI,2012-06-18,2012-08-18,37,5,7,16,38,"37,5,7,16,38",3,5-7-16-37-38+3,0,0,2,76848.5,231,1431.9,12670,11.3,202783,5,297264,2,4 425 287,eur
2012064,LUNDI,2012-05-28,2012-07-28,30,42,38,15,41,"30,42,38,15,41",3,15-30-38-41-42+3,0,0,1,140285.3,143,2111.3,8334,15.7,138776,6.7,282144,2,1 201 742,eur
2012070,LUNDI,2012-06-11,2012-08-11,20,6,16,4,29,"20,6,16,4,29",1,4-6-16-20-29+1,0,0,6,27883.7,567,635,20036,7.7,246030,4.5,228312,2,1 738 221,eur
2012094,LUNDI,2012-08-06,2012-10-06,12,7,10,34,47,"12,7,10,34,47",7,7-10-12-34-47+7,2,1000000,0,0,330,1419.5,16370,8.4,225973,4.3,447154,2,2 765 900,eur
2012035,MERCREDI,2012-03-21,2012-05-21,8,14,43,37,48,"8,14,43,37,48",5,8-14-37-43-48+5,1,17000000,0,0,434,2097.8,19667,13.6,311732,6.1,704664,2,1 000 960,eur
2012029,MERCREDI,2012-03-07,2012-05-07,6,39,31,22,16,"6,39,31,22,16",7,6-16-22-31-39+7,0,0,2,129062.8,457,1215.6,21748,11,321092,5.3,800493,2,6 875 127,eur
2012011,MERCREDI,2012-01-25,2012-03-26,2,23,8,30,48,"2,23,8,30,48",5,2-8-23-30-48+5,2,3500000,2,123789.7,547,974.1,24217,9.5,331066,4.9,609761,2,8 458 890,eur
2012033,SAMEDI,2012-03-17,2012-05-17,32,14,49,23,13,"32,14,49,23,13",1,13-14-23-32-49+1,0,0,2,180176.6,653,1187.6,31208,10.7,465591,5.1,477932,2,3 364 415,eur
2012028,LUNDI,2012-03-05,2012-05-05,31,30,28,34,17,"31,30,28,34,17",3,17-28-30-31-34+3,0,0,1,187044.9,330,1219.8,14859,11.7,222438,5.6,367190,2,0 725 364,eur
2012027,SAMEDI,2012-03-03,2012-05-03,2,24,3,39,27,"2,24,3,39,27",8,2-3-24-27-39+8,0,0,1,336613.7,622,1164.7,30657,10.2,458728,4.8,640439,2,8 968 717,eur
2012034,LUNDI,2012-03-19,2012-05-19,10,28,4,11,15,"10,28,4,11,15",4,4-10-11-15-28+4,0,0,2,103128.3,897,494.8,30617,6.2,339762,4,386238,2,5 104 334,eur
2011147,MERCREDI,2011-12-07,2012-02-06,32,35,31,48,8,"32,35,31,48,8",1,8-31-32-35-48+1,0,0,0,0,250,2878.4,13451,15.8,225467,6.7,299057,2,8 952 392,eur
2012002,MERCREDI,2012-01-04,2012-03-05,10,23,2,43,34,"10,23,2,43,34",5,2-10-23-34-43+5,0,0,4,68413,546,1078.6,23516,10.8,338199,5.3,662570,2,0 779 383,eur
2011118,SAMEDI,2011-10-01,2011-12-01,25,38,14,32,15,"25,38,14,32,15",3,14-15-25-32-38+3,1,5000000,2,157766.5,439,1546.8,22646,12.9,353354,5.9,612195,2,2 120 662,eur
2012009,SAMEDI,2012-01-21,2012-03-22,36,23,1,31,17,"36,23,1,31,17",4,1-17-23-31-36+4,0,0,1,344686.3,645,1150.1,30876,10.4,441004,5.2,621582,2,7 369 854,eur
2012005,MERCREDI,2012-01-11,2012-03-12,9,7,44,36,23,"9,7,44,36,23",7,7-9-23-36-44+7,0,0,1,235798.1,535,948.5,23829,9.2,340784,4.6,743279,2,9 823 822,eur
